filename,original,rotated_left,rotated_right,upside_down,negative,red_tint
harbor_18_rotated_left_989.jpg,0,1,0,0,0,0
harbor_18_rotated_right_989.jpg,0,0,1,0,0,0
harbor_18_upside_down_989.jpg,0,0,0,1,0,0
harbor_18_negative_989.jpg,0,0,0,0,1,0
harbor_18_red_tint_989.jpg,0,0,0,0,0,1
harbor_18_negative_rotated_left_989.jpg,0,1,0,0,1,0
harbor_18_red_tint_rotated_left_989.jpg,0,1,0,0,0,1
harbor_19_original_990.jpg,1,0,0,0,0,0
harbor_19_rotated_left_990.jpg,0,1,0,0,0,0
harbor_19_rotated_right_990.jpg,0,0,1,0,0,0
harbor_19_upside_down_990.jpg,0,0,0,1,0,0
harbor_19_negative_990.jpg,0,0,0,0,1,0
harbor_19_red_tint_990.jpg,0,0,0,0,0,1
harbor_19_negative_rotated_right_990.jpg,0,0,1,0,1,0
harbor_19_red_tint_rotated_right_990.jpg,0,0,1,0,0,1
harbor_2_original_991.jpg,1,0,0,0,0,0
harbor_2_rotated_left_991.jpg,0,1,0,0,0,0
harbor_2_rotated_right_991.jpg,0,0,1,0,0,0
harbor_2_upside_down_991.jpg,0,0,0,1,0,0
harbor_2_negative_991.jpg,0,0,0,0,1,0
harbor_2_red_tint_991.jpg,0,0,0,0,0,1
harbor_2_negative_upside_down_991.jpg,0,0,0,1,1,0
harbor_2_red_tint_upside_down_991.jpg,0,0,0,1,0,1
harbor_20_original_992.jpg,1,0,0,0,0,0
harbor_20_rotated_left_992.jpg,0,1,0,0,0,0
harbor_20_rotated_right_992.jpg,0,0,1,0,0,0
harbor_20_upside_down_992.jpg,0,0,0,1,0,0
harbor_20_negative_992.jpg,0,0,0,0,1,0
harbor_20_red_tint_992.jpg,0,0,0,0,0,1
harbor_3_original_993.jpg,1,0,0,0,0,0
harbor_3_rotated_left_993.jpg,0,1,0,0,0,0
harbor_3_rotated_right_993.jpg,0,0,1,0,0,0
harbor_3_upside_down_993.jpg,0,0,0,1,0,0
harbor_3_negative_993.jpg,0,0,0,0,1,0
harbor_3_red_tint_993.jpg,0,0,0,0,0,1
harbor_3_negative_rotated_left_993.jpg,0,1,0,0,1,0
harbor_3_red_tint_rotated_left_993.jpg,0,1,0,0,0,1
harbor_4_original_994.jpg,1,0,0,0,0,0
harbor_4_rotated_left_994.jpg,0,1,0,0,0,0
harbor_4_rotated_right_994.jpg,0,0,1,0,0,0
harbor_4_upside_down_994.jpg,0,0,0,1,0,0
harbor_4_negative_994.jpg,0,0,0,0,1,0
harbor_4_red_tint_994.jpg,0,0,0,0,0,1
harbor_4_negative_rotated_right_994.jpg,0,0,1,0,1,0
harbor_4_red_tint_rotated_right_994.jpg,0,0,1,0,0,1
harbor_5_original_995.jpg,1,0,0,0,0,0
harbor_5_rotated_left_995.jpg,0,1,0,0,0,0
harbor_5_rotated_right_995.jpg,0,0,1,0,0,0
harbor_5_upside_down_995.jpg,0,0,0,1,0,0
harbor_5_negative_995.jpg,0,0,0,0,1,0
harbor_5_red_tint_995.jpg,0,0,0,0,0,1
harbor_5_negative_upside_down_995.jpg,0,0,0,1,1,0
harbor_5_red_tint_upside_down_995.jpg,0,0,0,1,0,1
harbor_6_original_996.jpg,1,0,0,0,0,0
harbor_6_rotated_left_996.jpg,0,1,0,0,0,0
harbor_6_rotated_right_996.jpg,0,0,1,0,0,0
harbor_6_upside_down_996.jpg,0,0,0,1,0,0
harbor_6_negative_996.jpg,0,0,0,0,1,0
harbor_6_red_tint_996.jpg,0,0,0,0,0,1
harbor_7_original_997.jpg,1,0,0,0,0,0
harbor_7_rotated_left_997.jpg,0,1,0,0,0,0
harbor_7_rotated_right_997.jpg,0,0,1,0,0,0
harbor_7_upside_down_997.jpg,0,0,0,1,0,0
harbor_7_negative_997.jpg,0,0,0,0,1,0
harbor_7_red_tint_997.jpg,0,0,0,0,0,1
harbor_7_negative_rotated_left_997.jpg,0,1,0,0,1,0
harbor_7_red_tint_rotated_left_997.jpg,0,1,0,0,0,1
harbor_8_original_998.jpg,1,0,0,0,0,0
harbor_8_rotated_left_998.jpg,0,1,0,0,0,0
harbor_8_rotated_right_998.jpg,0,0,1,0,0,0
harbor_8_upside_down_998.jpg,0,0,0,1,0,0
harbor_8_negative_998.jpg,0,0,0,0,1,0
harbor_8_red_tint_998.jpg,0,0,0,0,0,1
harbor_8_negative_rotated_right_998.jpg,0,0,1,0,1,0
harbor_8_red_tint_rotated_right_998.jpg,0,0,1,0,0,1
harbor_9_original_999.jpg,1,0,0,0,0,0
harbor_9_rotated_left_999.jpg,0,1,0,0,0,0
harbor_9_rotated_right_999.jpg,0,0,1,0,0,0
harbor_9_upside_down_999.jpg,0,0,0,1,0,0
harbor_9_negative_999.jpg,0,0,0,0,1,0
harbor_9_red_tint_999.jpg,0,0,0,0,0,1
harbor_9_negative_upside_down_999.jpg,0,0,0,1,1,0
harbor_9_red_tint_upside_down_999.jpg,0,0,0,1,0,1
hiking_1_original_1000.jpg,1,0,0,0,0,0
hiking_1_rotated_left_1000.jpg,0,1,0,0,0,0
hiking_1_rotated_right_1000.jpg,0,0,1,0,0,0
hiking_1_upside_down_1000.jpg,0,0,0,1,0,0
hiking_1_negative_1000.jpg,0,0,0,0,1,0
hiking_1_red_tint_1000.jpg,0,0,0,0,0,1
hiking_10_original_1001.jpg,1,0,0,0,0,0
hiking_10_rotated_left_1001.jpg,0,1,0,0,0,0
hiking_10_rotated_right_1001.jpg,0,0,1,0,0,0
hiking_10_upside_down_1001.jpg,0,0,0,1,0,0
hiking_10_negative_1001.jpg,0,0,0,0,1,0
hiking_10_red_tint_1001.jpg,0,0,0,0,0,1
hiking_10_negative_rotated_left_1001.jpg,0,1,0,0,1,0
hiking_10_red_tint_rotated_left_1001.jpg,0,1,0,0,0,1
hiking_11_original_1002.jpg,1,0,0,0,0,0
hiking_11_rotated_left_1002.jpg,0,1,0,0,0,0
hiking_11_rotated_right_1002.jpg,0,0,1,0,0,0
hiking_11_upside_down_1002.jpg,0,0,0,1,0,0
hiking_11_negative_1002.jpg,0,0,0,0,1,0
hiking_11_red_tint_1002.jpg,0,0,0,0,0,1
hiking_11_negative_rotated_right_1002.jpg,0,0,1,0,1,0
hiking_11_red_tint_rotated_right_1002.jpg,0,0,1,0,0,1
hiking_12_original_1003.jpg,1,0,0,0,0,0
hiking_12_rotated_left_1003.jpg,0,1,0,0,0,0
hiking_12_rotated_right_1003.jpg,0,0,1,0,0,0
hiking_12_upside_down_1003.jpg,0,0,0,1,0,0
hiking_12_negative_1003.jpg,0,0,0,0,1,0
hiking_12_red_tint_1003.jpg,0,0,0,0,0,1
hiking_12_negative_upside_down_1003.jpg,0,0,0,1,1,0
hiking_12_red_tint_upside_down_1003.jpg,0,0,0,1,0,1
hiking_13_original_1004.jpg,1,0,0,0,0,0
hiking_13_rotated_left_1004.jpg,0,1,0,0,0,0
hiking_13_rotated_right_1004.jpg,0,0,1,0,0,0
hiking_13_upside_down_1004.jpg,0,0,0,1,0,0
hiking_13_negative_1004.jpg,0,0,0,0,1,0
hiking_13_red_tint_1004.jpg,0,0,0,0,0,1
hiking_14_original_1005.jpg,1,0,0,0,0,0
hiking_14_rotated_left_1005.jpg,0,1,0,0,0,0
hiking_14_rotated_right_1005.jpg,0,0,1,0,0,0
hiking_14_upside_down_1005.jpg,0,0,0,1,0,0
hiking_14_negative_1005.jpg,0,0,0,0,1,0
hiking_14_red_tint_1005.jpg,0,0,0,0,0,1
hiking_14_negative_rotated_left_1005.jpg,0,1,0,0,1,0
hiking_14_red_tint_rotated_left_1005.jpg,0,1,0,0,0,1
hiking_15_original_1006.jpg,1,0,0,0,0,0
hiking_15_rotated_left_1006.jpg,0,1,0,0,0,0
hiking_15_rotated_right_1006.jpg,0,0,1,0,0,0
hiking_15_upside_down_1006.jpg,0,0,0,1,0,0
hiking_15_negative_1006.jpg,0,0,0,0,1,0
hiking_15_red_tint_1006.jpg,0,0,0,0,0,1
hiking_15_negative_rotated_right_1006.jpg,0,0,1,0,1,0
hiking_15_red_tint_rotated_right_1006.jpg,0,0,1,0,0,1
hiking_16_original_1007.jpg,1,0,0,0,0,0
hiking_16_rotated_left_1007.jpg,0,1,0,0,0,0
hiking_16_rotated_right_1007.jpg,0,0,1,0,0,0
hiking_16_upside_down_1007.jpg,0,0,0,1,0,0
hiking_16_negative_1007.jpg,0,0,0,0,1,0
hiking_16_red_tint_1007.jpg,0,0,0,0,0,1
hiking_16_negative_upside_down_1007.jpg,0,0,0,1,1,0
hiking_16_red_tint_upside_down_1007.jpg,0,0,0,1,0,1
hiking_17_original_1008.jpg,1,0,0,0,0,0
hiking_17_rotated_left_1008.jpg,0,1,0,0,0,0
hiking_17_rotated_right_1008.jpg,0,0,1,0,0,0
hiking_17_upside_down_1008.jpg,0,0,0,1,0,0
hiking_17_negative_1008.jpg,0,0,0,0,1,0
hiking_17_red_tint_1008.jpg,0,0,0,0,0,1
hiking_18_original_1009.jpg,1,0,0,0,0,0
hiking_18_rotated_left_1009.jpg,0,1,0,0,0,0
hiking_18_rotated_right_1009.jpg,0,0,1,0,0,0
hiking_18_upside_down_1009.jpg,0,0,0,1,0,0
hiking_18_negative_1009.jpg,0,0,0,0,1,0
hiking_18_red_tint_1009.jpg,0,0,0,0,0,1
hiking_18_negative_rotated_left_1009.jpg,0,1,0,0,1,0
hiking_18_red_tint_rotated_left_1009.jpg,0,1,0,0,0,1
hiking_19_original_1010.jpg,1,0,0,0,0,0
hiking_19_rotated_left_1010.jpg,0,1,0,0,0,0
hiking_19_rotated_right_1010.jpg,0,0,1,0,0,0
hiking_19_upside_down_1010.jpg,0,0,0,1,0,0
hiking_19_negative_1010.jpg,0,0,0,0,1,0
hiking_19_red_tint_1010.jpg,0,0,0,0,0,1
hiking_19_negative_rotated_right_1010.jpg,0,0,1,0,1,0
hiking_19_red_tint_rotated_right_1010.jpg,0,0,1,0,0,1
hiking_2_original_1011.jpg,1,0,0,0,0,0
hiking_2_rotated_left_1011.jpg,0,1,0,0,0,0
hiking_2_rotated_right_1011.jpg,0,0,1,0,0,0
hiking_2_upside_down_1011.jpg,0,0,0,1,0,0
hiking_2_negative_1011.jpg,0,0,0,0,1,0
hiking_2_red_tint_1011.jpg,0,0,0,0,0,1
hiking_2_negative_upside_down_1011.jpg,0,0,0,1,1,0
hiking_2_red_tint_upside_down_1011.jpg,0,0,0,1,0,1
hiking_20_original_1012.jpg,1,0,0,0,0,0
hiking_20_rotated_left_1012.jpg,0,1,0,0,0,0
hiking_20_rotated_right_1012.jpg,0,0,1,0,0,0
hiking_20_upside_down_1012.jpg,0,0,0,1,0,0
hiking_20_negative_1012.jpg,0,0,0,0,1,0
hiking_20_red_tint_1012.jpg,0,0,0,0,0,1
hiking_3_original_1013.jpg,1,0,0,0,0,0
hiking_3_rotated_left_1013.jpg,0,1,0,0,0,0
hiking_3_rotated_right_1013.jpg,0,0,1,0,0,0
hiking_3_upside_down_1013.jpg,0,0,0,1,0,0
hiking_3_negative_1013.jpg,0,0,0,0,1,0
hiking_3_red_tint_1013.jpg,0,0,0,0,0,1
hiking_3_negative_rotated_left_1013.jpg,0,1,0,0,1,0
hiking_3_red_tint_rotated_left_1013.jpg,0,1,0,0,0,1
hiking_4_original_1014.jpg,1,0,0,0,0,0
hiking_4_rotated_left_1014.jpg,0,1,0,0,0,0
hiking_4_rotated_right_1014.jpg,0,0,1,0,0,0
hiking_4_upside_down_1014.jpg,0,0,0,1,0,0
hiking_4_negative_1014.jpg,0,0,0,0,1,0
hiking_4_red_tint_1014.jpg,0,0,0,0,0,1
hiking_4_negative_rotated_right_1014.jpg,0,0,1,0,1,0
hiking_4_red_tint_rotated_right_1014.jpg,0,0,1,0,0,1
hiking_5_original_1015.jpg,1,0,0,0,0,0
hiking_5_rotated_left_1015.jpg,0,1,0,0,0,0
hiking_5_rotated_right_1015.jpg,0,0,1,0,0,0
hiking_5_upside_down_1015.jpg,0,0,0,1,0,0
hiking_5_negative_1015.jpg,0,0,0,0,1,0
hiking_5_red_tint_1015.jpg,0,0,0,0,0,1
hiking_5_negative_upside_down_1015.jpg,0,0,0,1,1,0
hiking_5_red_tint_upside_down_1015.jpg,0,0,0,1,0,1
hiking_6_original_1016.jpg,1,0,0,0,0,0
hiking_6_rotated_left_1016.jpg,0,1,0,0,0,0
hiking_6_rotated_right_1016.jpg,0,0,1,0,0,0
hiking_6_upside_down_1016.jpg,0,0,0,1,0,0
hiking_6_negative_1016.jpg,0,0,0,0,1,0
hiking_6_red_tint_1016.jpg,0,0,0,0,0,1
hiking_7_original_1017.jpg,1,0,0,0,0,0
hiking_7_rotated_left_1017.jpg,0,1,0,0,0,0
hiking_7_rotated_right_1017.jpg,0,0,1,0,0,0
hiking_7_upside_down_1017.jpg,0,0,0,1,0,0
hiking_7_negative_1017.jpg,0,0,0,0,1,0
hiking_7_red_tint_1017.jpg,0,0,0,0,0,1
hiking_7_negative_rotated_left_1017.jpg,0,1,0,0,1,0
hiking_7_red_tint_rotated_left_1017.jpg,0,1,0,0,0,1
hiking_8_original_1018.jpg,1,0,0,0,0,0
hiking_8_rotated_left_1018.jpg,0,1,0,0,0,0
hiking_8_rotated_right_1018.jpg,0,0,1,0,0,0
hiking_8_upside_down_1018.jpg,0,0,0,1,0,0
hiking_8_negative_1018.jpg,0,0,0,0,1,0
hiking_8_red_tint_1018.jpg,0,0,0,0,0,1
hiking_8_negative_rotated_right_1018.jpg,0,0,1,0,1,0
hiking_8_red_tint_rotated_right_1018.jpg,0,0,1,0,0,1
hiking_9_original_1019.jpg,1,0,0,0,0,0
hiking_9_rotated_left_1019.jpg,0,1,0,0,0,0
hiking_9_rotated_right_1019.jpg,0,0,1,0,0,0
hiking_9_upside_down_1019.jpg,0,0,0,1,0,0
hiking_9_negative_1019.jpg,0,0,0,0,1,0
hiking_9_red_tint_1019.jpg,0,0,0,0,0,1
hiking_9_negative_upside_down_1019.jpg,0,0,0,1,1,0
hiking_9_red_tint_upside_down_1019.jpg,0,0,0,1,0,1
historical sites_1_original_1020.jpg,1,0,0,0,0,0
historical sites_1_rotated_left_1020.jpg,0,1,0,0,0,0
historical sites_1_rotated_right_1020.jpg,0,0,1,0,0,0
historical sites_1_upside_down_1020.jpg,0,0,0,1,0,0
historical sites_1_negative_1020.jpg,0,0,0,0,1,0
historical sites_1_red_tint_1020.jpg,0,0,0,0,0,1
historical sites_10_original_1021.jpg,1,0,0,0,0,0
historical sites_10_rotated_left_1021.jpg,0,1,0,0,0,0
historical sites_10_rotated_right_1021.jpg,0,0,1,0,0,0
historical sites_10_upside_down_1021.jpg,0,0,0,1,0,0
historical sites_10_negative_1021.jpg,0,0,0,0,1,0
historical sites_10_red_tint_1021.jpg,0,0,0,0,0,1
historical sites_10_negative_rotated_left_1021.jpg,0,1,0,0,1,0
historical sites_10_red_tint_rotated_left_1021.jpg,0,1,0,0,0,1
historical sites_11_original_1022.jpg,1,0,0,0,0,0
historical sites_11_rotated_left_1022.jpg,0,1,0,0,0,0
historical sites_11_rotated_right_1022.jpg,0,0,1,0,0,0
historical sites_11_upside_down_1022.jpg,0,0,0,1,0,0
historical sites_11_negative_1022.jpg,0,0,0,0,1,0
historical sites_11_red_tint_1022.jpg,0,0,0,0,0,1
historical sites_11_negative_rotated_right_1022.jpg,0,0,1,0,1,0
historical sites_11_red_tint_rotated_right_1022.jpg,0,0,1,0,0,1
historical sites_12_original_1023.jpg,1,0,0,0,0,0
historical sites_12_rotated_left_1023.jpg,0,1,0,0,0,0
historical sites_12_rotated_right_1023.jpg,0,0,1,0,0,0
historical sites_12_upside_down_1023.jpg,0,0,0,1,0,0
historical sites_12_negative_1023.jpg,0,0,0,0,1,0
historical sites_12_red_tint_1023.jpg,0,0,0,0,0,1
historical sites_12_negative_upside_down_1023.jpg,0,0,0,1,1,0
historical sites_12_red_tint_upside_down_1023.jpg,0,0,0,1,0,1
historical sites_13_original_1024.jpg,1,0,0,0,0,0
historical sites_13_rotated_left_1024.jpg,0,1,0,0,0,0
historical sites_13_rotated_right_1024.jpg,0,0,1,0,0,0
historical sites_13_upside_down_1024.jpg,0,0,0,1,0,0
historical sites_13_negative_1024.jpg,0,0,0,0,1,0
historical sites_13_red_tint_1024.jpg,0,0,0,0,0,1
historical sites_14_original_1025.jpg,1,0,0,0,0,0
historical sites_14_rotated_left_1025.jpg,0,1,0,0,0,0
historical sites_14_rotated_right_1025.jpg,0,0,1,0,0,0
historical sites_14_upside_down_1025.jpg,0,0,0,1,0,0
historical sites_14_negative_1025.jpg,0,0,0,0,1,0
historical sites_14_red_tint_1025.jpg,0,0,0,0,0,1
historical sites_14_negative_rotated_left_1025.jpg,0,1,0,0,1,0
historical sites_14_red_tint_rotated_left_1025.jpg,0,1,0,0,0,1
historical sites_15_original_1026.jpg,1,0,0,0,0,0
historical sites_15_rotated_left_1026.jpg,0,1,0,0,0,0
historical sites_15_rotated_right_1026.jpg,0,0,1,0,0,0
historical sites_15_upside_down_1026.jpg,0,0,0,1,0,0
historical sites_15_negative_1026.jpg,0,0,0,0,1,0
historical sites_15_red_tint_1026.jpg,0,0,0,0,0,1
historical sites_15_negative_rotated_right_1026.jpg,0,0,1,0,1,0
historical sites_15_red_tint_rotated_right_1026.jpg,0,0,1,0,0,1
historical sites_16_original_1027.jpg,1,0,0,0,0,0
historical sites_16_rotated_left_1027.jpg,0,1,0,0,0,0
historical sites_16_rotated_right_1027.jpg,0,0,1,0,0,0
historical sites_16_upside_down_1027.jpg,0,0,0,1,0,0
historical sites_16_negative_1027.jpg,0,0,0,0,1,0
historical sites_16_red_tint_1027.jpg,0,0,0,0,0,1
historical sites_16_negative_upside_down_1027.jpg,0,0,0,1,1,0
historical sites_16_red_tint_upside_down_1027.jpg,0,0,0,1,0,1
historical sites_17_original_1028.jpg,1,0,0,0,0,0
historical sites_17_rotated_left_1028.jpg,0,1,0,0,0,0
historical sites_17_rotated_right_1028.jpg,0,0,1,0,0,0
historical sites_17_upside_down_1028.jpg,0,0,0,1,0,0
historical sites_17_negative_1028.jpg,0,0,0,0,1,0
historical sites_17_red_tint_1028.jpg,0,0,0,0,0,1
historical sites_18_original_1029.jpg,1,0,0,0,0,0
historical sites_18_rotated_left_1029.jpg,0,1,0,0,0,0
historical sites_18_rotated_right_1029.jpg,0,0,1,0,0,0
historical sites_18_upside_down_1029.jpg,0,0,0,1,0,0
historical sites_18_negative_1029.jpg,0,0,0,0,1,0
historical sites_18_red_tint_1029.jpg,0,0,0,0,0,1
historical sites_18_negative_rotated_left_1029.jpg,0,1,0,0,1,0
historical sites_18_red_tint_rotated_left_1029.jpg,0,1,0,0,0,1
historical sites_19_original_1030.jpg,1,0,0,0,0,0
historical sites_19_rotated_left_1030.jpg,0,1,0,0,0,0
historical sites_19_rotated_right_1030.jpg,0,0,1,0,0,0
historical sites_19_upside_down_1030.jpg,0,0,0,1,0,0
historical sites_19_negative_1030.jpg,0,0,0,0,1,0
historical sites_19_red_tint_1030.jpg,0,0,0,0,0,1
historical sites_19_negative_rotated_right_1030.jpg,0,0,1,0,1,0
historical sites_19_red_tint_rotated_right_1030.jpg,0,0,1,0,0,1
historical sites_2_original_1031.jpg,1,0,0,0,0,0
historical sites_2_rotated_left_1031.jpg,0,1,0,0,0,0
historical sites_2_rotated_right_1031.jpg,0,0,1,0,0,0
historical sites_2_upside_down_1031.jpg,0,0,0,1,0,0
historical sites_2_negative_1031.jpg,0,0,0,0,1,0
historical sites_2_red_tint_1031.jpg,0,0,0,0,0,1
historical sites_2_negative_upside_down_1031.jpg,0,0,0,1,1,0
historical sites_2_red_tint_upside_down_1031.jpg,0,0,0,1,0,1
historical sites_20_original_1032.jpg,1,0,0,0,0,0
historical sites_20_rotated_left_1032.jpg,0,1,0,0,0,0
historical sites_20_rotated_right_1032.jpg,0,0,1,0,0,0
historical sites_20_upside_down_1032.jpg,0,0,0,1,0,0
historical sites_20_negative_1032.jpg,0,0,0,0,1,0
historical sites_20_red_tint_1032.jpg,0,0,0,0,0,1
historical sites_3_original_1033.jpg,1,0,0,0,0,0
historical sites_3_rotated_left_1033.jpg,0,1,0,0,0,0
historical sites_3_rotated_right_1033.jpg,0,0,1,0,0,0
historical sites_3_upside_down_1033.jpg,0,0,0,1,0,0
historical sites_3_negative_1033.jpg,0,0,0,0,1,0
historical sites_3_red_tint_1033.jpg,0,0,0,0,0,1
historical sites_3_negative_rotated_left_1033.jpg,0,1,0,0,1,0
historical sites_3_red_tint_rotated_left_1033.jpg,0,1,0,0,0,1
historical sites_4_original_1034.jpg,1,0,0,0,0,0
historical sites_4_rotated_left_1034.jpg,0,1,0,0,0,0
historical sites_4_rotated_right_1034.jpg,0,0,1,0,0,0
historical sites_4_upside_down_1034.jpg,0,0,0,1,0,0
historical sites_4_negative_1034.jpg,0,0,0,0,1,0
historical sites_4_red_tint_1034.jpg,0,0,0,0,0,1
historical sites_4_negative_rotated_right_1034.jpg,0,0,1,0,1,0
historical sites_4_red_tint_rotated_right_1034.jpg,0,0,1,0,0,1
historical sites_5_original_1035.jpg,1,0,0,0,0,0
historical sites_5_rotated_left_1035.jpg,0,1,0,0,0,0
historical sites_5_rotated_right_1035.jpg,0,0,1,0,0,0
historical sites_5_upside_down_1035.jpg,0,0,0,1,0,0
historical sites_5_negative_1035.jpg,0,0,0,0,1,0
historical sites_5_red_tint_1035.jpg,0,0,0,0,0,1
historical sites_5_negative_upside_down_1035.jpg,0,0,0,1,1,0
historical sites_5_red_tint_upside_down_1035.jpg,0,0,0,1,0,1
historical sites_6_original_1036.jpg,1,0,0,0,0,0
historical sites_6_rotated_left_1036.jpg,0,1,0,0,0,0
historical sites_6_rotated_right_1036.jpg,0,0,1,0,0,0
historical sites_6_upside_down_1036.jpg,0,0,0,1,0,0
historical sites_6_negative_1036.jpg,0,0,0,0,1,0
historical sites_6_red_tint_1036.jpg,0,0,0,0,0,1
historical sites_7_original_1037.jpg,1,0,0,0,0,0
historical sites_7_rotated_left_1037.jpg,0,1,0,0,0,0
historical sites_7_rotated_right_1037.jpg,0,0,1,0,0,0
historical sites_7_upside_down_1037.jpg,0,0,0,1,0,0
historical sites_7_negative_1037.jpg,0,0,0,0,1,0
historical sites_7_red_tint_1037.jpg,0,0,0,0,0,1
historical sites_7_negative_rotated_left_1037.jpg,0,1,0,0,1,0
historical sites_7_red_tint_rotated_left_1037.jpg,0,1,0,0,0,1
historical sites_8_original_1038.jpg,1,0,0,0,0,0
historical sites_8_rotated_left_1038.jpg,0,1,0,0,0,0
historical sites_8_rotated_right_1038.jpg,0,0,1,0,0,0
historical sites_8_upside_down_1038.jpg,0,0,0,1,0,0
historical sites_8_negative_1038.jpg,0,0,0,0,1,0
historical sites_8_red_tint_1038.jpg,0,0,0,0,0,1
historical sites_8_negative_rotated_right_1038.jpg,0,0,1,0,1,0
historical sites_8_red_tint_rotated_right_1038.jpg,0,0,1,0,0,1
historical sites_9_original_1039.jpg,1,0,0,0,0,0
historical sites_9_rotated_left_1039.jpg,0,1,0,0,0,0
historical sites_9_rotated_right_1039.jpg,0,0,1,0,0,0
historical sites_9_upside_down_1039.jpg,0,0,0,1,0,0
historical sites_9_negative_1039.jpg,0,0,0,0,1,0
historical sites_9_red_tint_1039.jpg,0,0,0,0,0,1
historical sites_9_negative_upside_down_1039.jpg,0,0,0,1,1,0
historical sites_9_red_tint_upside_down_1039.jpg,0,0,0,1,0,1
hockey_1_original_1040.jpg,1,0,0,0,0,0
hockey_1_rotated_left_1040.jpg,0,1,0,0,0,0
hockey_1_rotated_right_1040.jpg,0,0,1,0,0,0
hockey_1_upside_down_1040.jpg,0,0,0,1,0,0
hockey_1_negative_1040.jpg,0,0,0,0,1,0
hockey_1_red_tint_1040.jpg,0,0,0,0,0,1
hockey_10_original_1041.jpg,1,0,0,0,0,0
hockey_10_rotated_left_1041.jpg,0,1,0,0,0,0
hockey_10_rotated_right_1041.jpg,0,0,1,0,0,0
hockey_10_upside_down_1041.jpg,0,0,0,1,0,0
hockey_10_negative_1041.jpg,0,0,0,0,1,0
hockey_10_red_tint_1041.jpg,0,0,0,0,0,1
hockey_10_negative_rotated_left_1041.jpg,0,1,0,0,1,0
hockey_10_red_tint_rotated_left_1041.jpg,0,1,0,0,0,1
hockey_11_original_1042.jpg,1,0,0,0,0,0
hockey_11_rotated_left_1042.jpg,0,1,0,0,0,0
hockey_11_rotated_right_1042.jpg,0,0,1,0,0,0
hockey_11_upside_down_1042.jpg,0,0,0,1,0,0
hockey_11_negative_1042.jpg,0,0,0,0,1,0
hockey_11_red_tint_1042.jpg,0,0,0,0,0,1
hockey_11_negative_rotated_right_1042.jpg,0,0,1,0,1,0
hockey_11_red_tint_rotated_right_1042.jpg,0,0,1,0,0,1
hockey_12_original_1043.jpg,1,0,0,0,0,0
hockey_12_rotated_left_1043.jpg,0,1,0,0,0,0
hockey_12_rotated_right_1043.jpg,0,0,1,0,0,0
hockey_12_upside_down_1043.jpg,0,0,0,1,0,0
hockey_12_negative_1043.jpg,0,0,0,0,1,0
hockey_12_red_tint_1043.jpg,0,0,0,0,0,1
hockey_12_negative_upside_down_1043.jpg,0,0,0,1,1,0
hockey_12_red_tint_upside_down_1043.jpg,0,0,0,1,0,1
hockey_13_original_1044.jpg,1,0,0,0,0,0
hockey_13_rotated_left_1044.jpg,0,1,0,0,0,0
hockey_13_rotated_right_1044.jpg,0,0,1,0,0,0
hockey_13_upside_down_1044.jpg,0,0,0,1,0,0
hockey_13_negative_1044.jpg,0,0,0,0,1,0
hockey_13_red_tint_1044.jpg,0,0,0,0,0,1
hockey_14_original_1045.jpg,1,0,0,0,0,0
hockey_14_rotated_left_1045.jpg,0,1,0,0,0,0
hockey_14_rotated_right_1045.jpg,0,0,1,0,0,0
hockey_14_upside_down_1045.jpg,0,0,0,1,0,0
hockey_14_negative_1045.jpg,0,0,0,0,1,0
hockey_14_red_tint_1045.jpg,0,0,0,0,0,1
hockey_14_negative_rotated_left_1045.jpg,0,1,0,0,1,0
hockey_14_red_tint_rotated_left_1045.jpg,0,1,0,0,0,1
hockey_15_original_1046.jpg,1,0,0,0,0,0
hockey_15_rotated_left_1046.jpg,0,1,0,0,0,0
hockey_15_rotated_right_1046.jpg,0,0,1,0,0,0
hockey_15_upside_down_1046.jpg,0,0,0,1,0,0
hockey_15_negative_1046.jpg,0,0,0,0,1,0
hockey_15_red_tint_1046.jpg,0,0,0,0,0,1
hockey_15_negative_rotated_right_1046.jpg,0,0,1,0,1,0
hockey_15_red_tint_rotated_right_1046.jpg,0,0,1,0,0,1
hockey_16_original_1047.jpg,1,0,0,0,0,0
hockey_16_rotated_left_1047.jpg,0,1,0,0,0,0
hockey_16_rotated_right_1047.jpg,0,0,1,0,0,0
hockey_16_upside_down_1047.jpg,0,0,0,1,0,0
hockey_16_negative_1047.jpg,0,0,0,0,1,0
hockey_16_red_tint_1047.jpg,0,0,0,0,0,1
hockey_16_negative_upside_down_1047.jpg,0,0,0,1,1,0
hockey_16_red_tint_upside_down_1047.jpg,0,0,0,1,0,1
hockey_17_original_1048.jpg,1,0,0,0,0,0
hockey_17_rotated_left_1048.jpg,0,1,0,0,0,0
hockey_17_rotated_right_1048.jpg,0,0,1,0,0,0
hockey_17_upside_down_1048.jpg,0,0,0,1,0,0
hockey_17_negative_1048.jpg,0,0,0,0,1,0
hockey_17_red_tint_1048.jpg,0,0,0,0,0,1
hockey_18_original_1049.jpg,1,0,0,0,0,0
hockey_18_rotated_left_1049.jpg,0,1,0,0,0,0
hockey_18_rotated_right_1049.jpg,0,0,1,0,0,0
hockey_18_upside_down_1049.jpg,0,0,0,1,0,0
hockey_18_negative_1049.jpg,0,0,0,0,1,0
hockey_18_red_tint_1049.jpg,0,0,0,0,0,1
